subject_id,label,X,Y,Pressure,Azimuth,Tilt,PenStatus,Vx_Pos,Vx_Neg,Vy_Pos,Vy_Neg,Ax_Pos,Ax_Neg,Ay_Pos,Ay_Neg,Jx_Pos,Jx_Neg,Jy_Pos,Jy_Neg
84,0,-0.00032435427098147327,-0.0007043711610981802,-0.0001917941432459429,0.00010285811423555558,-0.00018045362509241158,-0.00010976334861918247,0.0010442148353048248,-0.0006401857740512904,-0.0008026101963515636,-0.0007815713060124633,-0.0014591716560184713,0.0001689177853757586,-0.0010250669499762474,-0.00023778381334928949,-0.0003181065536343273,2.300539834351102e-05,0.000788569564857518,-0.0002594204796640367
85,0,-0.00017366847181807542,-0.00010108664644319276,-1.6074931216600418e-05,0.00026279512046792775,-2.8128986540940203e-05,-7.160662725983258e-06,0.0006901283577516026,-0.0005942868654489039,-0.0005556977457944203,-0.0008060180685508225,-0.001291828334494672,0.00015534329232662816,-0.0014114713485839654,-0.0003250031603499377,-0.00026324440944762136,-1.6598428729222364e-05,0.0006002536934676611,-0.00021122639235420095
87,0,-0.00020525601356862923,-0.0006388792542097832,0.00013393588700205328,0.0001713639471943731,-7.180014449214412e-05,3.010364134630805e-05,0.001740015869345774,-0.0007081167309775597,-0.0005782590338816946,-0.0004188176454254498,-0.0016028127746370987,0.00028639003964665583,-0.001871250196873885,-0.000504366052728433,5.5352581738513265e-05,0.00022964553682218583,0.0015588112554246612,-0.00019532303736216738
88,0,-0.00014815240820129105,0.0002697313496152205,-0.0004913927869367854,0.00013042916068847887,-0.00034309690782150426,-9.179793335709974e-05,0.0006796216890278177,-0.0005944942232030113,-0.0007021852915560952,-0.0008148287937714197,-0.0015353882545455309,0.00020745202696978427,-0.00035376956055142514,-8.032687968783626e-05,-0.0003222515865094945,-4.3000716779952505e-05,0.00044326251954675955,-0.00024510109966095403
89,0,0.00029186028506106965,-0.0002386289689383716,-0.0004354757542634502,0.00015139958105952635,-8.055604226059642e-05,-7.217346634428345e-05,0.0008250270658581034,-0.0007148416167690492,-0.0008922166651545958,-0.0008857176801956249,-0.0011747067076701507,0.00020479321449256904,-0.0008393373682171612,-9.929435076098806e-05,-0.00012762711083410202,1.0252276012382439e-05,0.0006843069618147178,-0.00028839616344612757
90,0,-0.0003935052569451045,-0.0011484224342663083,4.748894307962814e-05,6.135117371059095e-06,-6.680282541344696e-05,-6.756201426559726e-05,0.001397584250810167,-0.0006705570069725121,-0.000681558534961541,-0.0006125472818693526,-0.002092494181378166,0.0003006340489410017,-0.0017814756272104032,-0.0004695515715786769,-0.00035937823949448705,3.1297136799276986e-05,0.0009462473127052458,-0.00023769334948907725
91,1,8.340182346494473e-05,0.000533971561624579,6.630051964913264e-05,0.00018580968921061468,9.947532720511987e-05,1.5897015766278776e-05,0.0014073262001763715,-0.0005551478784965929,-0.0002603693380400202,-0.0005630054368431822,-0.0016295375278067275,0.00032379034246457234,-0.0011296898547798772,-0.0001480776328401006,-8.35712285804384e-05,1.2549320981818217e-05,0.0012664343207502286,-0.00011029215841758322
92,1,-8.25999600581806e-05,8.727177282548836e-05,0.00017155234025428178,0.00029619991827571114,0.0002877396180938945,-5.55178522326969e-05,0.0021084510918952274,-0.0005881124094118665,-0.0004197142266761544,-0.00044049207808785244,-0.0017967441964130645,0.000303280284362774,-0.0010115107265360117,-0.00026190984531287813,1.611639883857833e-05,0.00011711133888198092,0.0011964218739240178,-0.00015250923489137344
93,1,-0.0005005549362685997,-0.0001593516983044978,-0.0002055878631891943,0.00011532809168346425,0.00011923068649614877,-0.00010997851334159492,0.005269780450153463,-0.0006600662109914451,0.002226820482669534,0.0008366276194308905,-0.0014959516439410018,0.001038916532558123,0.00035807617881605417,0.000236710654405247,0.0002645666652308986,0.0005070807068635448,0.002130517571673317,0.0004984932322413001
95,1,0.0002608059680127468,0.00030796968054880834,0.00011656022772262987,-0.0005481194770219701,-0.0003823389962864212,0.00015036375330100782,0.0029346323226011623,-0.0005760812441267807,0.002218268412141193,0.0013865372468709817,-0.0003527396629811745,0.0006246632161100526,0.00045723814854857497,0.00020722349801170442,0.00010315466073787409,0.0002093125271167633,0.0004459459345924845,8.658667155410456e-05
99,1,-0.0004531239029737435,-0.0002600156382285519,0.00013784598145585392,-0.0012861083408277523,-7.600225179121267e-05,0.00011459064428861154,0.0031029927816511507,-0.0006863957450239435,0.004174281091243031,0.002772727989164274,-0.00030085204845502883,0.0006686154424681768,0.000391278250259314,0.00013905589767328202,0.00011901960264701845,0.0001989597789013243,0.0006254951375151098,0.00015738768891432447
100,1,-3.1399745648968746e-05,0.00027321942217753306,-6.415997670637807e-05,0.0001641641528993816,0.0001157852664525354,-5.3307321491466556e-05,0.002729084802439001,-0.0005757694065719503,0.001222677282861626,0.00038719472715140744,-0.00015726213619827718,0.00035471071398524424,0.0004156052035256311,0.0003571009232943366,8.531444461704262e-05,7.871041669522112e-05,7.614243253602169e-05,-1.0347337207230774e-05
101,1,-0.00018620976058802795,0.0006574907203747244,0.0003144412858606245,-0.0010099423613206683,-0.00032093216630574517,0.00011230696206727942,0.002727197382056192,-0.0005616834916099315,0.0017996871848094233,0.0006259013396132667,-0.000366455891116691,0.0004058142335817806,0.00045060368186503925,0.00022233992102945838,2.3252560135803876e-05,0.00011072895548706187,0.00016539607352124706,5.625194241594474e-06
104,1,-0.00023894345796423978,-0.0005999602483760497,0.00017104897913993965,-0.0011539758805849303,1.4824254326963881e-05,0.00012863489270973716,0.00224335459174572,-0.0005768574817121709,0.003168537802332443,0.0018456645076622763,-0.00022423643971155476,0.0004378911079554773,0.0003922657542050685,0.0002015802941945125,-3.5523580107825876e-05,7.122016726112136e-05,0.0001420348341053041,1.0299497696290527e-06
107,1,0.0004387447763602381,-0.00015034608825806117,-0.0006335408887180165,-0.0005095540673490859,1.2304141552988313e-05,-7.051506568950571e-05,0.003994240512059612,-0.0006925287475338278,0.0032184775409761306,0.0027319138644663348,-0.0015164239970535266,0.0009710108220580757,-0.00033718299614529385,-0.0002905962101671001,-0.00023216121558220076,0.0004420823937223832,0.0015175818628513902,0.00010667008861387547
108,1,0.000362988164888975,0.00035156535358090937,0.00028906307424256283,6.536584323260541e-05,-4.9008212450651454e-05,0.0001859880194099901,0.0007265169889293612,-0.0006219163803888003,-0.00012310664747641948,-0.0003241925717533003,-1.850772880707572e-05,0.00016972479064639504,0.00036938406553444587,0.00038443276083516726,8.502727311924122e-05,1.7313408041791448e-05,0.00022496489783893164,-0.0001176408848517781
109,1,-0.000249596032236866,0.00010929106581016867,0.0003767799003656016,0.0001022173018942425,-0.000369567976033494,0.00019165299544240532,0.0031161663655044835,-0.00076369124722328,0.0034401917030702773,0.0023729353458851288,-0.00033055403334418917,0.000493425096289862,0.00040014410468123304,0.00014615322722909865,0.000323283280819275,0.00027387947160242875,0.001062073323571033,0.0004188267533373494
110,1,0.0002622161408069985,0.0003425498347250624,-1.3882525037701043e-05,8.882679942682615e-05,0.0004499256034048926,-5.295094629074981e-05,0.005243660830564679,-0.000510649268850907,0.0067662862815238735,0.0027489995336349377,-0.0006697969522976241,0.0008760399029449169,0.0003833761951590767,4.0848492573933016e-05,0.00046585820414031423,0.0003379654370662624,0.0014188877382220453,0.000668876175849614
112,1,0.0005886507591530154,0.0012405411314252177,0.00031008356585644493,0.00010115351052521504,0.00019562686472466062,2.4839479389516582e-05,0.0,-0.00042297710157839673,0.0,-0.0008870016992364072,0.0,7.233622471454381e-05,0.0,0.00014190983261158684,0.0,-3.1171231111258634e-05,0.0,-0.0002060197252297078
